date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:28:23	163904/163904	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Jan%202021%2001:10:47%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/main/main_banner02.jpg	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/main/main_banner02.jpg	(from http://mydahlia.co.kr/)
16:28:23	311513/311513	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jun%202021%2002:05:20%20GMT	http://mydahlia.co.kr/web/product/medium/202106/edb1f9173506e55a8fc0d70f62710c69.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/product/medium/202106/edb1f9173506e55a8fc0d70f62710c69.png	(from http://mydahlia.co.kr/)
16:28:26	32098/32098	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:28:21%20GMT	http://mydahlia.co.kr/product/%eb%a9%94%ec%9d%b4%ed%81%ac%ec%97%85-%eb%94%a5-%ed%81%b4%eb%a6%b0-%ec%8a%a4%ed%8b%b1-20g/144/category/1/display/6/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%a9%94%ec%9d%b4%ed%81%ac%ec%97%85-%eb%94%a5-%ed%81%b4%eb%a6%b0-%ec%8a%a4%ed%8b%b1-20g/144/category/1/display/6/index.html	(from http://mydahlia.co.kr/)
16:28:28	33126/33126	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:28:25%20GMT	http://mydahlia.co.kr/product/%eb%b9%84%ed%83%80-%ec%9b%8c%ec%8b%9c-%ec%98%a4%ed%94%84-%eb%b0%a4-%ec%8a%a4%ed%8b%b1-20g/143/category/1/display/6/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%b9%84%ed%83%80-%ec%9b%8c%ec%8b%9c-%ec%98%a4%ed%94%84-%eb%b0%a4-%ec%8a%a4%ed%8b%b1-20g/143/category/1/display/6/index.html	(from http://mydahlia.co.kr/)
16:28:31	91152/91152	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:28:26%20GMT	http://mydahlia.co.kr/board/review/read.html?no=21062&board_no=4	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/board/review/reade002.html	(from http://mydahlia.co.kr/)
16:28:33	402448/402448	---M--	200	added ('OK')	image/png	date:Fri,%2007%20May%202021%2001:27:33%20GMT	http://mydahlia.co.kr/web/product/medium/202105/8e5a8432d9bcd549caeb8b5022c47669.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/product/medium/202105/8e5a8432d9bcd549caeb8b5022c47669.png	(from http://mydahlia.co.kr/)
16:28:33	1088/1088	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jan%202021%2001:10:46%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/layout/star5.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/layout/star5.png	(from http://mydahlia.co.kr/)
16:28:33	33859/33859	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:28:29%20GMT	http://mydahlia.co.kr/product/%eb%94%a5-%ed%81%b4%eb%a6%ac%ec%96%b4%eb%a7%81-%eb%a8%b8%eb%93%9c-%ec%8a%a4%ed%8b%b1-20g/137/category/1/display/6/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%94%a5-%ed%81%b4%eb%a6%ac%ec%96%b4%eb%a7%81-%eb%a8%b8%eb%93%9c-%ec%8a%a4%ed%8b%b1-20g/137/category/1/display/6/index.html	(from http://mydahlia.co.kr/)
16:28:36	32019/32019	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:28:32%20GMT	http://mydahlia.co.kr/product/%ec%b9%b4%eb%b0%8d-%eb%a6%ac%ed%8e%98%ec%96%b4-%ec%8b%9c%ec%b9%b4-%ec%8a%a4%ed%8b%b1-20g/145/category/1/display/6/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%ec%b9%b4%eb%b0%8d-%eb%a6%ac%ed%8e%98%ec%96%b4-%ec%8b%9c%ec%b9%b4-%ec%8a%a4%ed%8b%b1-20g/145/category/1/display/6/index.html	(from http://mydahlia.co.kr/)
16:28:36	34581/34581	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:28:32%20GMT	http://mydahlia.co.kr/product/%eb%b0%a4-%eb%b8%94%eb%9e%99%ed%97%a4%eb%93%9c-%ec%8a%a4%ed%8b%b1-20g/123/category/1/display/6/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%b0%a4-%eb%b8%94%eb%9e%99%ed%97%a4%eb%93%9c-%ec%8a%a4%ed%8b%b1-20g/123/category/1/display/6/index.html	(from http://mydahlia.co.kr/)
16:28:39	91671/91671	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:28:35%20GMT	http://mydahlia.co.kr/board/review/read.html?no=21061&board_no=4	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/board/review/read5b3c.html	(from http://mydahlia.co.kr/)
16:28:40	33041/33041	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:28:35%20GMT	http://mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%ec%83%b4%ed%91%b8-%eb%8b%a4%eb%a7%88%ec%8a%a4%ed%81%ac-%eb%a1%9c%ec%a6%88-1000ml/125/category/1/display/7/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%ec%83%b4%ed%91%b8-%eb%8b%a4%eb%a7%88%ec%8a%a4%ed%81%ac-%eb%a1%9c%ec%a6%88-1000ml/125/category/1/display/7/index.html	(from http://mydahlia.co.kr/)
16:28:42	32964/32964	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:28:38%20GMT	http://mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%eb%b0%94%eb%94%94%ec%9b%8c%ec%8b%9c-%eb%b2%a0%eb%a6%ac-%eb%a6%b4%eb%a6%ac-1000ml/128/category/1/display/7/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%eb%b0%94%eb%94%94%ec%9b%8c%ec%8b%9c-%eb%b2%a0%eb%a6%ac-%eb%a6%b4%eb%a6%ac-1000ml/128/category/1/display/7/index.html	(from http://mydahlia.co.kr/)
16:28:43	91347/91347	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:28:39%20GMT	http://mydahlia.co.kr/board/review/read.html?no=21060&board_no=4	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/board/review/read939d.html	(from http://mydahlia.co.kr/)
16:28:46	33147/33147	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2030%20Dec%202021%2007:28:41%20GMT	http://mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%eb%b0%94%eb%94%94%eb%a1%9c%ec%85%98-%eb%b2%a0%eb%a6%ac-%eb%a6%b4%eb%a6%ac-500ml/130/category/1/display/7/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/%eb%a6%ac%ec%96%bc-%ed%8d%bc%ed%93%b8-%eb%b0%94%eb%94%94%eb%a1%9c%ec%85%98-%eb%b2%a0%eb%a6%ac-%eb%a6%b4%eb%a6%ac-500ml/130/category/1/display/7/index.html	(from http://mydahlia.co.kr/)
16:28:46	91353/91353	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:28:42%20GMT	http://mydahlia.co.kr/board/review/read.html?no=21058&board_no=4	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/board/review/reada2cb.html	(from http://mydahlia.co.kr/)
16:28:48	91299/91299	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:28:44%20GMT	http://mydahlia.co.kr/board/review/read.html?no=21057&board_no=4	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/board/review/read1ae2.html	(from http://mydahlia.co.kr/)
16:28:49	1089/1089	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jan%202021%2001:10:46%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/layout/star4.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/layout/star4.png	(from http://mydahlia.co.kr/)
16:28:49	91082/91082	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:28:45%20GMT	http://mydahlia.co.kr/board/review/read.html?no=21056&board_no=4	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/board/review/read78e2.html	(from http://mydahlia.co.kr/)
16:28:52	90951/90951	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:28:48%20GMT	http://mydahlia.co.kr/board/review/read.html?no=21055&board_no=4	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/board/review/readea77.html	(from http://mydahlia.co.kr/)
16:28:52	105888/105888	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jul%202021%2002:33:36%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/main/main_video_2.jpg	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/main/main_video_2.jpg	(from http://mydahlia.co.kr/)
16:28:52	90269/90269	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:28:48%20GMT	http://mydahlia.co.kr/board/review/read.html?no=21054&board_no=4	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/board/review/read8e4c.html	(from http://mydahlia.co.kr/)
16:28:53	11616/11616	---MCZ	200	added ('OK')	text/javascript	etag:W/%220659824e0247d4396e694e9933459e11%22	http://widgets.cre.ma/mydahlia.co.kr/init.js	C:/My%20Web%20Sites/sample_md/widgets.cre.ma/mydahlia.co.kr/init.js	(from http://mydahlia.co.kr/)
16:28:58	95931/95931	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611feac9-176bb%22	http://code.jquery.com/jquery-1.11.2.min.js	C:/My%20Web%20Sites/sample_md/code.jquery.com/jquery-1.11.2.min.js	(from http://mydahlia.co.kr/)
16:29:01	52690/52690	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jul%202019%2002:05:16%20GMT	http://mydahlia.co.kr/web/product/medium/201907/b2b435ab6c02d3a70fe2c15448198fa1.jpg	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/product/medium/201907/b2b435ab6c02d3a70fe2c15448198fa1.jpg	(from http://mydahlia.co.kr/)
16:29:01	103030/103030	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:28:56%20GMT	http://mydahlia.co.kr/member/agreement.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/member/agreement.html	(from http://mydahlia.co.kr/)
16:29:02	2382/2382	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jan%202021%2001:10:45%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/layout/footer_bn01.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/layout/footer_bn01.png	(from http://mydahlia.co.kr/)
16:29:03	85985/85985	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:28:59%20GMT	http://mydahlia.co.kr/shopinfo/guide.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/shopinfo/guide.html	(from http://mydahlia.co.kr/)
16:29:03	1991/1991	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jan%202021%2001:10:45%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/layout/footer_bn02.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/layout/footer_bn02.png	(from http://mydahlia.co.kr/)
16:29:03	2411/2411	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jan%202021%2001:10:45%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/layout/footer_bn03.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/layout/footer_bn03.png	(from http://mydahlia.co.kr/)
16:29:04	1280/1280	---M--	200	added ('OK')	image/gif	date:Mon,%2018%20Jan%202021%2001:10:46%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/layout/weskin_logo.gif	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/layout/weskin_logo.gif	(from http://mydahlia.co.kr/)
16:29:04	2928/2928	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jan%202021%2001:10:45%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/layout/footer_bn04.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/layout/footer_bn04.png	(from http://mydahlia.co.kr/)
16:29:04	1898/1898	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jan%202021%2001:10:46%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/layout/kakaoplus.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/layout/kakaoplus.png	(from http://mydahlia.co.kr/)
16:29:04	1328/1328	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jan%202021%2001:10:46%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/layout/naver.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/layout/naver.png	(from http://mydahlia.co.kr/)
16:29:11	298754/298754	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jun%202021%2002:04:19%20GMT	http://mydahlia.co.kr/web/product/medium/202106/51aa406a19963efd8d6cf46f1d13968b.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/product/medium/202106/51aa406a19963efd8d6cf46f1d13968b.png	(from http://mydahlia.co.kr/)
16:29:11	1102/1102	---M--	200	added ('OK')	image/gif	etag:%22cd9ba0c8a061bd944ca438dc87a13e4e:1562035727.097875%22	http://img.echosting.cafe24.com/skin/base_ko_KR/layout/txt_progress.gif	C:/My%20Web%20Sites/sample_md/img.echosting.cafe24.com/skin/base_ko_KR/layout/txt_progress.gif	(from http://mydahlia.co.kr/)
16:29:14	179434/179434	---MCZ	200	added ('OK')	text/javascript	etag:%221041286-2bcea-5d275731f0a08%22	https://cdn.megadata.co.kr/dist/prod/enp_mbris.min.js	C:/My%20Web%20Sites/sample_md/cdn.megadata.co.kr/dist/prod/enp_mbris.min.js	(from http://mydahlia.co.kr/)
16:29:14	14817/14817	---M--	200	added ('OK')	image/gif	etag:%22c3b775c60dec02e07f625e2f1bbdec1e:1593489714.053739%22	http://img.echosting.cafe24.com/skin/base/layout/img_loading.gif	C:/My%20Web%20Sites/sample_md/img.echosting.cafe24.com/skin/base/layout/img_loading.gif	(from http://mydahlia.co.kr/)
16:29:14	1119/1119	---M--	200	added ('OK')	image/gif	etag:%226d534e218106a93c9063cada4e453ec6:1593489702.961345%22	http://img.echosting.cafe24.com/skin/base/common/btn_close.gif	C:/My%20Web%20Sites/sample_md/img.echosting.cafe24.com/skin/base/common/btn_close.gif	(from http://mydahlia.co.kr/)
16:29:16	100837/100837	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2030%20Dec%202021%2007:29:13%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/sample_md/connect.facebook.net/en_US/fbevents.js	(from http://mydahlia.co.kr/)
16:29:18	39704/39704	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2010%20Dec%202021%2003:50:10%20GMT	http://t1.daumcdn.net/adfit/static/kp.js	C:/My%20Web%20Sites/sample_md/t1.daumcdn.net/adfit/static/kp.js	(from http://mydahlia.co.kr/)
16:29:20	28012/28012	---M-Z	200	added ('OK')	text/javascript	etag:%226a2294ae0e2452ffec7798643ec62638f1732389%22	http://mydahlia.co.kr/ind-script/optimizer.php?filename=rdBBDoIwEIXhA9St5xhNgHgPTwBl0g50OpVpIdxeMG7cCrt_9b3kgRdGQGuK4qQwUGyquqlvD0ilC2SNzxxAezQ9KrkIOlK8VzAosPQlIIR2lZLBthmdTOtl0Cv8iX6prlWy-8InjoAL7mGIk0z5FHEzrDBLPIj8nvcqZEczEy6nslxCJvWSnp5Soug2_Q0&type=js&k=4fb711b20c2f4a79133dbb50994a2b5e0477bb44&t=1617079217&user=T	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/optimizerbcc4.php	(from http://mydahlia.co.kr/)
16:29:23	37833/37833	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Dec%202021%2007:29:19%20GMT	http://mydahlia.co.kr/product/add_basket.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/add_basket.html	(from http://mydahlia.co.kr/)
16:29:23	1754/1754	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2007:29:22%20GMT	http://mydahlia.co.kr/product/basket_option.html	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/product/basket_option.html	(from http://mydahlia.co.kr/)
16:29:29	222040/222040	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Sep%202021%2007:51:21%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/main_insta.jpg	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/main_insta.jpg	(from http://mydahlia.co.kr/)
16:29:37	137228/137228	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222180c-9pHugMS50sWx8yT0tAFSsT1Io1c%22	https://cdn.jsdelivr.net/npm/xeicon@2.3.3/fonts/xeicon.eot?3ka2yj	C:/My%20Web%20Sites/sample_md/cdn.jsdelivr.net/npm/xeicon@2.3.3/fonts/xeicon75d5.eot	(from https://cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.css)
16:29:40	1178312/1178312	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2030%20Dec%202021%2007:29:16%20GMT	http://mydahlia.co.kr/ind-script/i18n.php?lang=ko_KR&domain=front&v=2112291285	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/ind-script/i18nd8b7.js	(from http://mydahlia.co.kr/)
16:29:40	57300/57300	---M--	200	added ('OK')	font/woff2	etag:W/%22dfd4-2K21lCYL2tLwpQz2dMcFIZVyDkE%22	https://cdn.jsdelivr.net/npm/xeicon@2.3.3/fonts/xeicon.woff2?3ka2yj	C:/My%20Web%20Sites/sample_md/cdn.jsdelivr.net/npm/xeicon@2.3.3/fonts/xeicon75d5.woff2	(from https://cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.css)
16:29:40	1420907/1420907	---MCZ	200	added ('OK')	text/javascript	etag:%221040da1-15ae6b-5d45626b8faa7%22	https://cdn.megadata.co.kr/dist/prod/enp_tracker_cafe24_smart.min.js	C:/My%20Web%20Sites/sample_md/cdn.megadata.co.kr/dist/prod/enp_tracker_cafe24_smart.min.js	(from http://mydahlia.co.kr/)
16:29:42	137068/137068	---M-Z	200	added ('OK')	font/ttf	etag:W/%222176c-TSKGCzG6Go+sxMUOXllIXaYg4S4%22	https://cdn.jsdelivr.net/npm/xeicon@2.3.3/fonts/xeicon.ttf?3ka2yj	C:/My%20Web%20Sites/sample_md/cdn.jsdelivr.net/npm/xeicon@2.3.3/fonts/xeicon75d5.ttf	(from https://cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.css)
16:29:42	137144/137144	---M--	200	added ('OK')	font/woff	etag:W/%22217b8-Q7NwObQQcbsjd4y1Wq/QblQ3uiU%22	https://cdn.jsdelivr.net/npm/xeicon@2.3.3/fonts/xeicon.woff?3ka2yj	C:/My%20Web%20Sites/sample_md/cdn.jsdelivr.net/npm/xeicon@2.3.3/fonts/xeicon75d5.woff	(from https://cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.css)
16:29:44	1764/1764	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jan%202021%2001:10:46%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/layout/slide_arrow.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/layout/slide_arrow.png	(from http://mydahlia.co.kr/weskin_import/css/swiper.min.css)
16:29:44	2686/2686	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jan%202021%2001:10:46%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/layout/slide_arrow2.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/layout/slide_arrow2.png	(from http://mydahlia.co.kr/weskin_import/css/swiper.min.css)
16:29:46	1155/1155	---M--	200	added ('OK')	image/gif	etag:%224b2754b441c4e369cce22adfbb76db1b:1593489708.49128%22	http://img.echosting.cafe24.com/skin/base/common/ico_info.gif	C:/My%20Web%20Sites/sample_md/img.echosting.cafe24.com/skin/base/common/ico_info.gif	(from http://mydahlia.co.kr/ind-script/optimizer.php?filename=nZBBCkIxEEP3xa3nCHoEj-ANpnXUD-2kTKegt9edbgTpNuTlQXBnUxyOju68uTS4Dk4vijIGrk4LFLZG272DPf7pa0mDdcZGS5mPRXBGrEqrPNXX0JBcdRFlT3UzTVnMfvqld5wofsH5e-7z8Qs&type=css&k=a052fbc291df183c9caddf6aefc2c6be24ab00a6&t=1635315871)
16:29:47	1754/1754	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2007:29:44%20GMT	http://mydahlia.co.kr/Version/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/Version/index.html	(from http://mydahlia.co.kr/weskin_import/js/swiper.min.js)
16:29:47	1754/1754	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2007:29:44%20GMT	http://mydahlia.co.kr/version/	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/version/index-2.html	(from http://mydahlia.co.kr/weskin_import/js/swiper.min.js)
16:29:49	550393/550393	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22865f9-XWCcqauTSNHLClqM7v+Z2WJ1Pwk%22	https://cdn.jsdelivr.net/npm/xeicon@2.3.3/fonts/xeicon.svg?3ka2yj	C:/My%20Web%20Sites/sample_md/cdn.jsdelivr.net/npm/xeicon@2.3.3/fonts/xeicon75d5.svg	(from https://cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.css)
16:29:49	1119/1119	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jan%202021%2001:10:46%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/layout/slash.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/layout/slash.png	(from http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdVLbgMhDAbgfei253ArJVGP0EUXlXoCxuMMbgEjDHncvuTRLqruAqthYPRh_TIMOAkEhKYqZYVPjtv1Zrt5eoFUJ89oXAkedCYzk_ISQb84Pq8BVSHIXD2BtyepBdAWWiSfHtrSI3RjQ_WF1Ul6Yy2dbSWb0b2SnSn3olNuT_yxzU5yuIu-lTpZZbzsgxKCxL7mdaKvSbhqL7SqPMYtIq0z0hjckR8k3_pjEG4Xju0cDkrcTmPgqZbSu6V_bTkOS8MPCrp9hnfJBzoPDIckufQ64f9ccpIKS3zPtGc6dK44k7dnfUzEbaHfnf_3V_XhOCWOS2cfJe4b0TJJl_b4Bg&type=css&k=faa19c5b2f2b5f3dc7661027f8e072a4cdad707d&t=1625719215&user=T)
16:29:49	1754/1754	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Dec%202021%2007:29:46%20GMT	http://mydahlia.co.kr/_wg/img/_arrow/arrow_menu.gif	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/_wg/img/_arrow/arrow_menu.gif	(from http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdVLbgMhDAbgfei253ArJVGP0EUXlXoCxuMMbgEjDHncvuTRLqruAqthYPRh_TIMOAkEhKYqZYVPjtv1Zrt5eoFUJ89oXAkedCYzk_ISQb84Pq8BVSHIXD2BtyepBdAWWiSfHtrSI3RjQ_WF1Ul6Yy2dbSWb0b2SnSn3olNuT_yxzU5yuIu-lTpZZbzsgxKCxL7mdaKvSbhqL7SqPMYtIq0z0hjckR8k3_pjEG4Xju0cDkrcTmPgqZbSu6V_bTkOS8MPCrp9hnfJBzoPDIckufQ64f9ccpIKS3zPtGc6dK44k7dnfUzEbaHfnf_3V_XhOCWOS2cfJe4b0TJJl_b4Bg&type=css&k=faa19c5b2f2b5f3dc7661027f8e072a4cdad707d&t=1625719215&user=T)
16:29:49	964/964	---M--	200	added ('OK')	image/png	etag:%22e25f9b29b0ba18d7081ca54fcb3cb9db:1593489713.422763%22	http://img.echosting.cafe24.com/skin/base/layout/ico_multishop1.png	C:/My%20Web%20Sites/sample_md/img.echosting.cafe24.com/skin/base/layout/ico_multishop1.png	(from http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdVLbgMhDAbgfei253ArJVGP0EUXlXoCxuMMbgEjDHncvuTRLqruAqthYPRh_TIMOAkEhKYqZYVPjtv1Zrt5eoFUJ89oXAkedCYzk_ISQb84Pq8BVSHIXD2BtyepBdAWWiSfHtrSI3RjQ_WF1Ul6Yy2dbSWb0b2SnSn3olNuT_yxzU5yuIu-lTpZZbzsgxKCxL7mdaKvSbhqL7SqPMYtIq0z0hjckR8k3_pjEG4Xju0cDkrcTmPgqZbSu6V_bTkOS8MPCrp9hnfJBzoPDIckufQ64f9ccpIKS3zPtGc6dK44k7dnfUzEbaHfnf_3V_XhOCWOS2cfJe4b0TJJl_b4Bg&type=css&k=faa19c5b2f2b5f3dc7661027f8e072a4cdad707d&t=1625719215&user=T)
16:29:49	1268/1268	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Jan%202021%2001:10:46%20GMT	http://mydahlia.co.kr/web/upload/weskin32/kr/layout/ico_multishop2.png	C:/My%20Web%20Sites/sample_md/mydahlia.co.kr/web/upload/weskin32/kr/layout/ico_multishop2.png	(from http://mydahlia.co.kr/ind-script/optimizer.php?filename=tdVLbgMhDAbgfei253ArJVGP0EUXlXoCxuMMbgEjDHncvuTRLqruAqthYPRh_TIMOAkEhKYqZYVPjtv1Zrt5eoFUJ89oXAkedCYzk_ISQb84Pq8BVSHIXD2BtyepBdAWWiSfHtrSI3RjQ_WF1Ul6Yy2dbSWb0b2SnSn3olNuT_yxzU5yuIu-lTpZZbzsgxKCxL7mdaKvSbhqL7SqPMYtIq0z0hjckR8k3_pjEG4Xju0cDkrcTmPgqZbSu6V_bTkOS8MPCrp9hnfJBzoPDIckufQ64f9ccpIKS3zPtGc6dK44k7dnfUzEbaHfnf_3V_XhOCWOS2cfJe4b0TJJl_b4Bg&type=css&k=faa19c5b2f2b5f3dc7661027f8e072a4cdad707d&t=1625719215&user=T)
